Datetime,t2m,z,tp,g_1000,t_1000,g_500,t_500,g_200,t_200,Temp
2015-03-07,280.9537375,37063.72,0.00032347580774999996,0.0090471965,297.0264125,0.0048004303250000005,268.5215675,4.910351775e-05,220.318005,16.620833333333334
2015-03-08,281.0290875,37063.72,0.000130050005525,0.008877544875,297.1034625,0.004386417225,269.192625,5.921977575e-05,221.0247625,16.670833333333334
2015-03-09,282.0244125,37063.72,7.5820834325e-05,0.008564111749999999,297.08896500000003,0.0038140291500000003,269.171415,5.424441725e-05,221.07847750000002,17.044166666666666
2015-03-10,281.71578750000003,37063.72,4.3732928895e-05,0.008366848,297.1260725,0.003842719,269.6329375,7.555470875e-05,221.221245,17.24125
2015-03-11,282.1854575,37063.72,0.00027759362250000003,0.008867926325,296.9677575,0.003832768825,268.9650525,7.53060445e-05,221.0078,15.095833333333333
2015-03-12,281.041285,37063.72,0.000222464675,0.009057395499999999,297.0642275,0.0041250574,268.93077,8.0944737e-05,221.2625875,17.238333333333333
2015-03-13,281.26769,37063.72,0.001495926346325,0.010424394,297.1578875,0.004448523225000001,268.2360275,7.953494875e-05,220.7222775,16.016666666666666
2015-03-14,280.31034,37063.72,0.00020802009955000003,0.00886129275,297.03526,0.00392348175,268.55936,7.24869325e-05,220.1925625,16.966666666666665
2015-03-15,280.7277875,37063.72,0.00030743203500000003,0.009326632625,297.1430325,0.00412522315,268.7420575,6.411201425e-05,220.23319750000002,17.22083333333333
2015-03-16,281.86118250000004,37063.72,0.0006347564125,0.00987480875,297.1320825,0.004624145275,268.5024825,8.732942e-05,220.4332125,16.983333333333334
2015-03-17,281.35414249999997,37063.72,0.00045812433275,0.00984056325,297.11900249999997,0.0048885729499999996,268.6728075,4.213885425e-05,219.7384675,16.7
2015-03-18,281.5941425,37063.72,0.0005940221025,0.00923848975,297.12289,0.004514858375,268.631455,3.915350025e-05,220.7774025,15.941666666666666
2015-03-19,281.273,37063.72,0.0007169250125,0.009068507,297.10486,0.00474462625,267.76286,7.613515475e-05,219.4370375,14.558333333333334
2015-03-20,281.5772575,37063.72,0.00044802798824999994,0.009008970625,297.10805,0.0043468650250000004,267.8246975,6.41948995e-05,219.52962250000002,14.979166666666666
2015-03-21,281.4074625,37063.72,0.00042798578999999996,0.00894553825,297.03596500000003,0.0046297007,267.614785,7.4145384e-05,219.3960425,14.495833333333334
2015-03-22,281.20826750000003,37063.72,0.00047011964477499996,0.008231856575,296.9900275,0.004181359,267.2409225,4.595285275e-05,219.7041925,15.616666666666665
2015-03-23,280.3699075,37063.72,0.0003683585785,0.008522652925,296.8977875,0.004153913075,266.717215,6.09611175e-05,219.0762425,15.137500000000001
2015-03-24,281.2332825,37063.72,0.00034451786075,0.0087032495,296.9345325,0.004300098775,267.366365,4.91866375e-05,219.0886075,15.386666666666667
2015-03-25,281.0098575,37063.72,0.00053429500075,0.00870059625,296.9341825,0.00409976725,267.3780275,3.285193825e-05,219.2038125,15.924999999999999
2015-03-26,279.7177825,37063.72,4.698196425e-05,0.007981358899999999,297.0992125,0.00297621835,267.62892999999997,3.6417274e-05,218.91228,16.654166666666665
2015-03-27,280.00233249999997,37063.72,4.198379e-05,0.007761458475,297.0303025,0.003060297825,268.29504499999996,7.3647595e-05,219.62609750000001,16.666666666666668
2015-03-28,280.29456,37063.72,0.0004854137,0.0090217405,296.8246375,0.004427130425,267.77097749999996,7.729628125e-05,220.01480750000002,15.51
2015-03-29,279.80971,37063.72,0.00012680119775,0.008423232675,297.0129825,0.004324228175,268.16182,7.248693175e-05,218.9903675,15.941666666666666
2015-03-30,280.46090000000004,37063.72,0.00022326409662000001,0.009088407125,297.049035,0.003609800375,268.3378075,6.494135625e-05,219.8349375,16.254166666666666
2015-03-31,280.3047125,37063.72,0.000235659539345,0.009126051875,297.0833075,0.003379369125,268.3201325,7.3067377e-05,219.5790925,16.291666666666668
2015-04-01,279.75982750000003,37063.72,0.00057358004725,0.008920414125,296.9946175,0.00444794295,267.6992475,7.6715835e-05,219.3667175,17.064999999999998
2015-04-02,280.5490875,37063.72,0.000451326717275,0.008391060575,296.947975,0.004475140425,267.6002925,7.878872525000001e-05,219.85968,16.299166666666668
2015-04-03,280.954665,37063.72,0.00015119194850000001,0.00900324985,297.04231500000003,0.0039838467,268.2201225,5.4907984750000003e-05,220.22082749999998,15.958333333333332
2015-04-04,281.7751975,37063.72,0.00026359876052500005,0.009027710625000001,297.155405,0.004461375825,268.17983749999996,7.1740476e-05,220.574565,15.270833333333334
2015-04-05,280.72357,37063.72,0.00034536735825,0.008985256,297.19462,0.004171657775,268.61449000000005,8.384697e-05,219.874515,16.9
2015-04-06,280.46982249999996,37063.72,0.000450027287825,0.00922522325,297.0861425,0.0044710771,268.946325,5.863932825e-05,219.84165000000002,16.3375
2015-04-07,281.378685,37063.72,0.000203671749,0.00902124325,296.9189975,0.0047499331,268.62687,2.6301248e-05,219.989015,17.466666666666665
2015-04-08,281.69248999999996,37063.72,0.0004954099405,0.00963525625,296.9575,0.0045945431,268.11129,2.854014775e-05,219.446225,16.929166666666667
2015-04-09,281.1938875,37063.72,0.0003646600535,0.00919877225,297.09639,0.0037636975,267.998565,3.5587931e-05,218.7627975,17.114583333333332
2015-04-10,280.0464275,37063.72,0.00033022323399999997,0.00896402895,296.8723425,0.003858307725,267.471315,2.15747855e-05,219.38085,18.054583333333333
2015-04-11,279.93026,37063.72,0.000349765757275,0.00801933585,296.782945,0.004163780375,267.31584250000003,2.2072345e-05,220.16004750000002,14.366666666666667
2015-04-12,280.5705025,37063.72,0.000326524607275,0.009227793625000001,296.814745,0.0040105466,267.087545,2.870568975e-05,219.982655,16.394583333333333
2015-04-13,280.85351249999997,37063.72,0.0003865017755,0.00863848975,296.6892975,0.00414222155,267.2409225,2.837413925e-05,220.2349625,17.625
2015-04-14,280.03813,37063.72,0.00045117700925000005,0.00910242065,296.861745,0.003826135325,267.5239725,3.0447031e-05,219.5568325,16.087500000000002
2015-04-15,280.1249075,37063.72,0.00040304531782500003,0.009189402400000001,297.037725,0.00364752835,267.68547,4.2387284e-05,219.619735,15.575
2015-04-16,280.18541,37063.72,0.00018737802675,0.008275720425,296.9094425,0.003232768725,267.552595,7.464270999999999e-05,219.505945,16.354166666666664
2015-04-17,279.7837425,37063.72,8.426758184500001e-05,0.008090977499999999,297.00556,0.003271326075,268.06111,6.436090875e-05,219.91763,16.454166666666666
2015-04-18,280.59083,37063.72,0.00035321444177499996,0.0086583905,296.9267675,0.0028355053,268.086905,7.530651125e-05,219.6741525,17.0
2015-04-19,280.1782325,37063.72,0.00042748591350000005,0.00910026475,297.12924,0.003721740725,268.02435,6.386334975000001e-05,220.2529825,17.429166666666667
2015-04-20,280.84241,37063.72,0.0005183011607750001,0.0089625365,296.9864775,0.0041127854,267.670265,7.248693175e-05,219.7957175,16.833333333333332
2015-04-21,280.683245,37063.72,0.000404944640775,0.00879736245,297.05821249999997,0.004064111925000001,268.0077425,7.605273375e-05,220.2158825,16.375
2015-04-22,279.8639625,37063.72,0.000426036546,0.008243134,296.819335,0.00424902085,268.218715,4.694797125e-05,220.5742075,16.375
2015-04-23,280.70279,37063.72,3.028824e-05,0.0077054056,296.88295,0.00375333265,268.1805625,4.5123742499999996e-05,220.9028525,16.929166666666667
